#,"Date Time, GMT-08:00","Temp, °C (LGR S/N: 10255554, SEN S/N: 10255554)",Coupler Detached (LGR S/N: 10255554),Coupler Attached (LGR S/N: 10255554),Host Connected (LGR S/N: 10255554),Stopped (LGR S/N: 10255554),End Of File (LGR S/N: 10255554)
1,5/11/18 7:00,3.749,Logged,,,,
2,5/11/18 7:15,3.854,,,,,
3,5/11/18 7:30,3.932,,,,,
4,5/11/18 7:45,3.958,,,,,
5,5/11/18 8:00,4.011,,,,,
6,5/11/18 8:15,4.115,,,,,
7,5/11/18 8:30,4.428,,,,,
8,5/11/18 8:45,4.454,,,,,
9,5/11/18 9:00,4.61,,,,,
10,5/11/18 9:15,4.895,,,,,
11,5/11/18 9:30,5.231,,,,,
12,5/11/18 9:45,5.565,,,,,
13,5/11/18 10:00,5.949,,,,,
14,5/11/18 10:15,6.102,,,,,
15,5/11/18 10:30,6.102,,,,,
16,5/11/18 10:45,6.179,,,,,
17,5/11/18 11:00,6.458,,,,,
18,5/11/18 11:15,6.813,,,,,
19,5/11/18 11:30,7.116,,,,,
20,5/11/18 11:45,7.444,,,,,
21,5/11/18 12:00,7.469,,,,,
22,5/11/18 12:15,7.469,,,,,
23,5/11/18 12:30,7.67,,,,,
24,5/11/18 12:45,7.82,,,,,
25,5/11/18 13:00,7.82,,,,,
26,5/11/18 13:15,7.895,,,,,
27,5/11/18 13:30,7.82,,,,,
28,5/11/18 13:45,7.92,,,,,
29,5/11/18 14:00,8.02,,,,,
30,5/11/18 14:15,8.27,,,,,
31,5/11/18 14:30,8.319,,,,,
32,5/11/18 14:45,8.419,,,,,
33,5/11/18 15:00,8.469,,,,,
34,5/11/18 15:15,8.568,,,,,
35,5/11/18 15:30,8.593,,,,,
36,5/11/18 15:45,8.618,,,,,
37,5/11/18 16:00,8.742,,,,,
38,5/11/18 16:15,8.817,,,,,
39,5/11/18 16:30,9.089,,,,,
40,5/11/18 16:45,8.99,,,,,
41,5/11/18 17:00,8.717,,,,,
42,5/11/18 17:15,8.767,,,,,
43,5/11/18 17:30,8.568,,,,,
44,5/11/18 17:45,8.12,,,,,
45,5/11/18 18:00,7.845,,,,,
46,5/11/18 18:15,7.995,,,,,
47,5/11/18 18:30,7.995,,,,,
48,5/11/18 18:45,7.72,,,,,
49,5/11/18 19:00,7.544,,,,,
50,5/11/18 19:15,7.544,,,,,
51,5/11/18 19:30,7.569,,,,,
52,5/11/18 19:45,7.544,,,,,
53,5/11/18 20:00,7.268,,,,,
54,5/11/18 20:15,6.965,,,,,
55,5/11/18 20:30,8.369,,,,,
56,5/11/18 20:45,13.978,,,,,
57,5/11/18 21:00,17.034,,,,,
58,5/11/18 21:15,18.58,,,,,
59,5/11/18 21:30,19.389,,,,,
60,5/11/18 21:45,19.841,,,,,
61,5/11/18 22:00,20.126,,,,,
62,5/11/18 22:15,20.293,,,,,
63,5/11/18 22:30,20.388,,,,,
64,5/11/18 22:45,20.46,,,,,
65,5/11/18 23:00,20.484,,,,,
66,5/11/18 23:15,20.484,,,,,
67,5/11/18 23:30,20.484,,,,,
68,5/11/18 23:45,20.46,,,,,
69,5/12/18 0:00,20.484,,,,,
70,5/12/18 0:15,20.484,,,,,
71,5/12/18 0:30,20.507,,,,,
72,5/12/18 0:45,20.531,,,,,
73,5/12/18 1:00,20.555,,,,,
74,5/12/18 1:15,20.555,,,,,
75,5/12/18 1:30,20.579,,,,,
76,5/12/18 1:45,20.579,,,,,
77,5/12/18 2:00,20.603,,,,,
78,5/12/18 2:15,20.603,,,,,
79,5/12/18 2:30,20.627,,,,,
80,5/12/18 2:45,20.627,,,,,
81,5/12/18 3:00,20.627,,,,,
82,5/12/18 3:15,20.627,,,,,
83,5/12/18 3:30,20.627,,,,,
84,5/12/18 3:45,20.603,,,,,
85,5/12/18 4:00,20.579,,,,,
86,5/12/18 4:15,20.579,,,,,
87,5/12/18 4:30,20.579,,,,,
88,5/12/18 4:45,20.579,,,,,
89,5/12/18 5:00,20.579,,,,,
90,5/12/18 5:15,20.579,,,,,
91,5/12/18 5:30,20.579,,,,,
92,5/12/18 5:45,20.579,,,,,
93,5/12/18 6:00,20.579,,,,,
94,5/12/18 6:15,20.579,,,,,
95,5/12/18 6:30,20.579,,,,,
96,5/12/18 6:45,20.579,,,,,
97,5/12/18 7:00,20.579,,,,,
98,5/12/18 7:15,20.579,,,,,
99,5/12/18 7:30,20.555,,,,,
100,5/12/18 7:45,19.008,,,,,
101,5/12/18 8:00,11.273,,,,,
102,5/12/18 8:15,10.271,,,,,
103,5/12/18 8:30,11.516,,,,,
104,5/12/18 8:45,13.185,,,,,
105,5/12/18 9:00,13.497,,,,,
106,5/12/18 9:15,13.088,,,,,
107,5/12/18 9:30,12.558,,,,,
108,5/12/18 9:45,15.127,,,,,
109,5/12/18 10:00,17.463,,,,,
110,5/12/18 10:15,18.509,,,,,
111,5/12/18 10:30,18.033,,,,,
112,5/12/18 10:45,18.604,,,,,
113,5/12/18 11:00,18.771,,,,,
114,5/12/18 11:15,17.701,,,,,
115,5/12/18 11:30,17.201,,,,,
116,5/12/18 11:45,17.748,,,,,
117,5/12/18 12:00,17.415,,,,,
118,5/12/18 12:15,16.606,,,,,
119,5/12/18 12:30,16.225,,,,,
120,5/12/18 12:45,16.296,,,,,
121,5/12/18 13:00,15.819,,,,,
122,5/12/18 13:15,15.652,,,,,
123,5/12/18 13:30,17.082,,,,,
124,5/12/18 13:45,18.319,,,,,
125,5/12/18 14:00,18.39,,,,,
126,5/12/18 14:15,18.889,,,,,
127,5/12/18 14:30,19.032,,,,,
128,5/12/18 14:45,18.39,,,,,
129,5/12/18 15:00,17.106,,,,,
130,5/12/18 15:15,17.058,,,,,
131,5/12/18 15:30,17.034,,,,,
132,5/12/18 15:45,17.106,,,,,
133,5/12/18 16:00,17.558,,,,,
134,5/12/18 16:15,16.773,,,,,
135,5/12/18 16:30,16.201,,,,,
136,5/12/18 16:45,16.415,,,,,
137,5/12/18 17:00,17.201,,,,,
138,5/12/18 17:15,18.271,,,,,
139,5/12/18 17:30,17.748,,,,,
140,5/12/18 17:45,16.558,,,,,
141,5/12/18 18:00,15.963,,,,,
142,5/12/18 18:15,15.676,,,,,
143,5/12/18 18:30,16.487,,,,,
144,5/12/18 18:45,17.486,,,,,
145,5/12/18 19:00,18.2,,,,,
146,5/12/18 19:15,18.794,,,,,
147,5/12/18 19:30,19.008,,,,,
148,5/12/18 19:45,19.222,,,,,
149,5/12/18 20:00,19.603,,,,,
150,5/12/18 20:15,19.77,,,,,
151,5/12/18 20:30,19.841,,,,,
152,5/12/18 20:45,19.841,,,,,
153,5/12/18 21:00,19.841,,,,,
154,5/12/18 21:15,19.793,,,,,
155,5/12/18 21:30,19.77,,,,,
156,5/12/18 21:45,19.746,,,,,
157,5/12/18 22:00,19.698,,,,,
158,5/12/18 22:15,19.674,,,,,
159,5/12/18 22:30,19.627,,,,,
160,5/12/18 22:45,19.579,,,,,
161,5/12/18 23:00,19.555,,,,,
162,5/12/18 23:15,19.532,,,,,
163,5/12/18 23:30,19.484,,,,,
164,5/12/18 23:45,19.46,,,,,
165,5/13/18 0:00,19.436,,,,,
166,5/13/18 0:15,19.413,,,,,
167,5/13/18 0:30,19.389,,,,,
168,5/13/18 0:45,19.365,,,,,
169,5/13/18 1:00,19.318,,,,,
170,5/13/18 1:15,19.294,,,,,
171,5/13/18 1:30,19.27,,,,,
172,5/13/18 1:45,19.246,,,,,
173,5/13/18 2:00,19.222,,,,,
174,5/13/18 2:15,19.175,,,,,
175,5/13/18 2:30,19.151,,,,,
176,5/13/18 2:45,19.127,,,,,
177,5/13/18 3:00,19.103,,,,,
178,5/13/18 3:15,19.08,,,,,
179,5/13/18 3:30,19.056,,,,,
180,5/13/18 3:45,19.008,,,,,
181,5/13/18 4:00,18.985,,,,,
182,5/13/18 4:15,18.961,,,,,
183,5/13/18 4:30,18.937,,,,,
184,5/13/18 4:45,18.913,,,,,
185,5/13/18 5:00,18.889,,,,,
186,5/13/18 5:15,18.842,,,,,
187,5/13/18 5:30,18.842,,,,,
188,5/13/18 5:45,18.818,,,,,
189,5/13/18 6:00,18.794,,,,,
190,5/13/18 6:15,18.794,,,,,
191,5/13/18 6:30,18.794,,,,,
192,5/13/18 6:45,18.794,,,,,
193,5/13/18 7:00,18.842,,,,,
194,5/13/18 7:15,18.937,,,,,
195,5/13/18 7:30,19.008,,,,,
196,5/13/18 7:45,19.056,,,,,
197,5/13/18 8:00,19.08,,,,,
198,5/13/18 8:15,19.08,,,,,
199,5/13/18 8:30,19.056,,,,,
200,5/13/18 8:45,19.032,,,,,
201,5/13/18 9:00,19.008,,,,,
202,5/13/18 9:15,18.961,,,,,
203,5/13/18 9:30,18.937,,,,,
204,5/13/18 9:45,18.889,,,,,
205,5/13/18 10:00,18.842,,,,,
206,5/13/18 10:15,18.818,,,,,
207,5/13/18 10:30,18.771,,,,,
208,5/13/18 10:45,18.747,,,,,
209,5/13/18 11:00,18.723,,,,,
210,5/13/18 11:15,18.675,,,,,
211,5/13/18 11:30,18.652,,,,,
212,5/13/18 11:45,18.628,,,,,
213,5/13/18 12:00,18.604,,,,,
214,5/13/18 12:15,18.628,,,,,
215,5/13/18 12:30,18.699,,,,,
216,5/13/18 12:45,17.225,,,,,
217,5/13/18 13:00,16.01,,,,,
218,5/13/18 13:15,15.318,,,,,
219,5/13/18 13:30,14.673,,,,,
220,5/13/18 13:45,14.385,,,,,
221,5/13/18 14:00,14.721,,,,,
222,5/13/18 14:15,15.199,,,,,
223,5/13/18 14:30,15.366,,,,,
224,5/13/18 14:45,14.002,,,,,
225,5/13/18 15:00,12.727,,,,,
226,5/13/18 15:15,12.509,,,,,
227,5/13/18 15:30,13.69,,,,,
228,5/13/18 15:45,14.649,,,,,
229,5/13/18 16:00,15.031,,,,,
230,5/13/18 16:15,15.414,,,,,
231,5/13/18 16:30,15.748,,,,,
232,5/13/18 16:45,16.082,,,,,
233,5/13/18 17:00,16.582,,,,,
234,5/13/18 17:15,16.773,,,,,
235,5/13/18 17:30,16.01,,,,,
236,5/13/18 17:45,15.414,,,,,
237,5/13/18 18:00,15.079,,,,,
238,5/13/18 18:15,15.414,,,,,
239,5/13/18 18:30,15.772,,,,,
240,5/13/18 18:45,16.201,,,,,
241,5/13/18 19:00,16.677,,,,,
242,5/13/18 19:15,17.082,,,,,
243,5/13/18 19:30,17.439,,,,,
244,5/13/18 19:45,17.724,,,,,
245,5/13/18 20:00,17.867,,,,,
246,5/13/18 20:15,17.867,,,,,
247,5/13/18 20:30,17.605,,,,,
248,5/13/18 20:45,17.225,,,,,
249,5/13/18 21:00,16.844,,,,,
250,5/13/18 21:15,16.487,,,,,
251,5/13/18 21:30,16.153,,,,,
252,5/13/18 21:45,15.939,,,,,
253,5/13/18 22:00,15.772,,,,,
254,5/13/18 22:15,15.533,,,,,
255,5/13/18 22:30,15.27,,,,,
256,5/13/18 22:45,14.96,,,,,
257,5/13/18 23:00,14.577,,,,,
258,5/13/18 23:15,14.122,,,,,
259,5/13/18 23:30,13.594,,,,,
260,5/13/18 23:45,12.968,,,,,
261,5/14/18 0:00,12.364,,,,,
262,5/14/18 0:15,11.759,,,,,
263,5/14/18 0:30,11.127,,,,,
264,5/14/18 0:45,10.467,,,,,
265,5/14/18 1:00,9.805,,,,,
266,5/14/18 1:15,9.163,,,,,
267,5/14/18 1:30,8.568,,,,,
268,5/14/18 1:45,8.02,,,,,
269,5/14/18 2:00,7.519,,,,,
270,5/14/18 2:15,7.041,,,,,
271,5/14/18 2:30,6.585,,,,,
272,5/14/18 2:45,6.128,,,,,
273,5/14/18 3:00,5.693,,,,,
274,5/14/18 3:15,5.308,,,,,
275,5/14/18 3:30,4.973,,,,,
276,5/14/18 3:45,4.662,,,,,
277,5/14/18 4:00,4.402,,,,,
278,5/14/18 4:15,4.089,,,,,
279,5/14/18 4:30,3.801,,,,,
280,5/14/18 4:45,3.459,,,,,
281,5/14/18 5:00,3.142,,,,,
282,5/14/18 5:15,2.797,,,,,
283,5/14/18 5:30,2.477,,,,,
284,5/14/18 5:45,2.182,,,,,
285,5/14/18 6:00,1.886,,,,,
286,5/14/18 6:15,1.67,,,,,
287,5/14/18 6:30,1.534,,,,,
288,5/14/18 6:45,1.453,,,,,
289,5/14/18 7:00,1.453,,,,,
290,5/14/18 7:15,1.561,,,,,
291,5/14/18 7:30,1.724,,,,,
