"Plot Title: Halibut Cove 4_24_2017(2)"
"#","Date Time, GMT-08:00","Temp, °F (LGR S/N: 2321221, SEN S/N: 2321221, LBL: temp)","Coupler Detached (LGR S/N: 2321221)","Coupler Attached (LGR S/N: 2321221)","Host Connected (LGR S/N: 2321221)","Stopped (LGR S/N: 2321221)","End Of File (LGR S/N: 2321221)"
1,04/24/17 04:00:00 PM,66.173,Logged,,,,
2,04/24/17 04:15:00 PM,66.301,,,,,
3,04/24/17 04:30:00 PM,66.385,,,,,
4,04/24/17 04:45:00 PM,66.472,,,,,
5,04/24/17 05:00:00 PM,66.515,,,,,
6,04/24/17 05:15:00 PM,66.558,,,,,
7,04/24/17 05:30:00 PM,66.600,,,,,
8,04/24/17 05:45:00 PM,66.600,,,,,
9,04/24/17 06:00:00 PM,66.643,,,,,
10,04/24/17 06:15:00 PM,66.643,,,,,
11,04/24/17 06:30:00 PM,66.600,,,,,
12,04/24/17 06:45:00 PM,66.600,,,,,
13,04/24/17 07:00:00 PM,66.600,,,,,
14,04/24/17 07:15:00 PM,66.600,,,,,
15,04/24/17 07:30:00 PM,66.558,,,,,
16,04/24/17 07:45:00 PM,66.515,,,,,
17,04/24/17 08:00:00 PM,66.515,,,,,
18,04/24/17 08:15:00 PM,66.472,,,,,
19,04/24/17 08:30:00 PM,66.429,,,,,
20,04/24/17 08:45:00 PM,66.385,,,,,
21,04/24/17 09:00:00 PM,66.344,,,,,
22,04/24/17 09:15:00 PM,66.301,,,,,
23,04/24/17 09:30:00 PM,66.258,,,,,
24,04/24/17 09:45:00 PM,66.173,,,,,
25,04/24/17 10:00:00 PM,66.130,,,,,
26,04/24/17 10:15:00 PM,66.087,,,,,
27,04/24/17 10:30:00 PM,66.043,,,,,
28,04/24/17 10:45:00 PM,65.959,,,,,
29,04/24/17 11:00:00 PM,65.916,,,,,
30,04/24/17 11:15:00 PM,65.829,,,,,
31,04/24/17 11:30:00 PM,65.788,,,,,
32,04/24/17 11:45:00 PM,65.701,,,,,
33,04/25/17 12:00:00 AM,65.658,,,,,
34,04/25/17 12:15:00 AM,65.574,,,,,
35,04/25/17 12:30:00 AM,65.487,,,,,
36,04/25/17 12:45:00 AM,65.444,,,,,
37,04/25/17 01:00:00 AM,65.359,,,,,
38,04/25/17 01:15:00 AM,65.273,,,,,
39,04/25/17 01:30:00 AM,65.230,,,,,
40,04/25/17 01:45:00 AM,65.145,,,,,
41,04/25/17 02:00:00 AM,65.059,,,,,
42,04/25/17 02:15:00 AM,65.017,,,,,
43,04/25/17 02:30:00 AM,64.974,,,,,
44,04/25/17 02:45:00 AM,64.931,,,,,
45,04/25/17 03:00:00 AM,64.888,,,,,
46,04/25/17 03:15:00 AM,64.845,,,,,
47,04/25/17 03:30:00 AM,64.888,,,,,
48,04/25/17 03:45:00 AM,64.888,,,,,
49,04/25/17 04:00:00 AM,64.974,,,,,
50,04/25/17 04:15:00 AM,65.017,,,,,
51,04/25/17 04:30:00 AM,65.059,,,,,
52,04/25/17 04:45:00 AM,65.102,,,,,
53,04/25/17 05:00:00 AM,65.102,,,,,
54,04/25/17 05:15:00 AM,65.145,,,,,
55,04/25/17 05:30:00 AM,65.145,,,,,
56,04/25/17 05:45:00 AM,65.188,,,,,
57,04/25/17 06:00:00 AM,65.230,,,,,
58,04/25/17 06:15:00 AM,65.273,,,,,
59,04/25/17 06:30:00 AM,65.316,,,,,
60,04/25/17 06:45:00 AM,65.316,,,,,
61,04/25/17 07:00:00 AM,65.316,,,,,
62,04/25/17 07:15:00 AM,65.316,,,,,
63,04/25/17 07:30:00 AM,65.316,,,,,
64,04/25/17 07:45:00 AM,65.316,,,,,
65,04/25/17 08:00:00 AM,65.316,,,,,
66,04/25/17 08:15:00 AM,65.359,,,,,
67,04/25/17 08:30:00 AM,65.403,,,,,
68,04/25/17 08:45:00 AM,65.444,,,,,
69,04/25/17 09:00:00 AM,65.487,,,,,
70,04/25/17 09:15:00 AM,65.574,,,,,
71,04/25/17 09:30:00 AM,65.658,,,,,
72,04/25/17 09:45:00 AM,65.745,,,,,
73,04/25/17 10:00:00 AM,65.872,,,,,
74,04/25/17 10:15:00 AM,66.043,,,,,
75,04/25/17 10:30:00 AM,66.173,,,,,
76,04/25/17 10:45:00 AM,66.301,,,,,
77,04/25/17 11:00:00 AM,66.385,,,,,
78,04/25/17 11:15:00 AM,66.558,,,,,
79,04/25/17 11:30:00 AM,66.729,,,,,
80,04/25/17 11:45:00 AM,66.900,,,,,
81,04/25/17 12:00:00 PM,67.028,,,,,
82,04/25/17 12:15:00 PM,67.158,,,,,
83,04/25/17 12:30:00 PM,67.242,,,,,
84,04/25/17 12:45:00 PM,67.372,,,,,
85,04/25/17 01:00:00 PM,67.456,,,,,
86,04/25/17 01:15:00 PM,67.500,,,,,
87,04/25/17 01:30:00 PM,67.586,,,,,
88,04/25/17 01:45:00 PM,67.627,,,,,
89,04/25/17 02:00:00 PM,67.714,,,,,
90,04/25/17 02:15:00 PM,67.757,,,,,
91,04/25/17 02:30:00 PM,67.798,,,,,
92,04/25/17 02:45:00 PM,67.842,,,,,
93,04/25/17 03:00:00 PM,67.885,,,,,
94,04/25/17 03:15:00 PM,67.928,,,,,
95,04/25/17 03:30:00 PM,67.971,,,,,
96,04/25/17 03:45:00 PM,68.013,,,,,
97,04/25/17 04:00:00 PM,68.056,,,,,
98,04/25/17 04:15:00 PM,68.099,,,,,
99,04/25/17 04:30:00 PM,68.142,,,,,
100,04/25/17 04:45:00 PM,68.227,,,,,
101,04/25/17 05:00:00 PM,68.227,,,,,
102,04/25/17 05:15:00 PM,68.270,,,,,
103,04/25/17 05:30:00 PM,68.270,,,,,
104,04/25/17 05:45:00 PM,68.270,,,,,
105,04/25/17 06:00:00 PM,68.270,,,,,
106,04/25/17 06:15:00 PM,68.270,,,,,
107,04/25/17 06:30:00 PM,68.227,,,,,
108,04/25/17 06:45:00 PM,68.227,,,,,
109,04/25/17 07:00:00 PM,68.185,,,,,
110,04/25/17 07:15:00 PM,68.185,,,,,
111,04/25/17 07:30:00 PM,68.142,,,,,
112,04/25/17 07:45:00 PM,68.056,,,,,
113,04/25/17 08:00:00 PM,67.928,,,,,
114,04/25/17 08:15:00 PM,67.798,,,,,
115,04/25/17 08:30:00 PM,67.671,,,,,
116,04/25/17 08:45:00 PM,67.586,,,,,
117,04/25/17 09:00:00 PM,67.456,,,,,
118,04/25/17 09:15:00 PM,67.372,,,,,
119,04/25/17 09:30:00 PM,67.285,,,,,
120,04/25/17 09:45:00 PM,67.158,,,,,
121,04/25/17 10:00:00 PM,67.071,,,,,
122,04/25/17 10:15:00 PM,66.943,,,,,
123,04/25/17 10:30:00 PM,66.857,,,,,
124,04/25/17 10:45:00 PM,66.729,,,,,
125,04/25/17 11:00:00 PM,66.600,,,,,
126,04/25/17 11:15:00 PM,66.515,,,,,
127,04/25/17 11:30:00 PM,66.385,,,,,
128,04/25/17 11:45:00 PM,66.258,,,,,
129,04/26/17 12:00:00 AM,66.130,,,,,
130,04/26/17 12:15:00 AM,66.000,,,,,
131,04/26/17 12:30:00 AM,65.872,,,,,
132,04/26/17 12:45:00 AM,65.788,,,,,
133,04/26/17 01:00:00 AM,65.658,,,,,
134,04/26/17 01:15:00 AM,65.530,,,,,
135,04/26/17 01:30:00 AM,65.403,,,,,
136,04/26/17 01:45:00 AM,65.273,,,,,
137,04/26/17 02:00:00 AM,65.145,,,,,
138,04/26/17 02:15:00 AM,65.059,,,,,
139,04/26/17 02:30:00 AM,64.931,,,,,
140,04/26/17 02:45:00 AM,64.803,,,,,
141,04/26/17 03:00:00 AM,64.717,,,,,
142,04/26/17 03:15:00 AM,64.632,,,,,
143,04/26/17 03:30:00 AM,64.589,,,,,
144,04/26/17 03:45:00 AM,64.632,,,,,
145,04/26/17 04:00:00 AM,64.717,,,,,
146,04/26/17 04:15:00 AM,64.803,,,,,
147,04/26/17 04:30:00 AM,64.845,,,,,
148,04/26/17 04:45:00 AM,64.931,,,,,
149,04/26/17 05:00:00 AM,65.017,,,,,
150,04/26/17 05:15:00 AM,65.059,,,,,
151,04/26/17 05:30:00 AM,65.059,,,,,
152,04/26/17 05:45:00 AM,65.059,,,,,
153,04/26/17 06:00:00 AM,65.102,,,,,
154,04/26/17 06:15:00 AM,65.145,,,,,
155,04/26/17 06:30:00 AM,65.145,,,,,
156,04/26/17 06:45:00 AM,65.145,,,,,
157,04/26/17 07:00:00 AM,65.102,,,,,
158,04/26/17 07:15:00 AM,65.102,,,,,
159,04/26/17 07:30:00 AM,65.145,,,,,
160,04/26/17 07:45:00 AM,65.145,,,,,
161,04/26/17 08:00:00 AM,65.102,,,,,
162,04/26/17 08:15:00 AM,65.788,,,,,
163,04/26/17 08:30:00 AM,66.515,,,,,
164,04/26/17 08:45:00 AM,66.900,,,,,
165,04/26/17 09:00:00 AM,67.071,,,,,
166,04/26/17 09:15:00 AM,67.114,,,,,
167,04/26/17 09:30:00 AM,67.114,,,,,
168,04/26/17 09:45:00 AM,67.158,,,,,
169,04/26/17 10:00:00 AM,67.114,,,,,
170,04/26/17 10:15:00 AM,67.114,,,,,
171,04/26/17 10:30:00 AM,67.071,,,,,
172,04/26/17 10:45:00 AM,67.028,,,,,
173,04/26/17 11:00:00 AM,67.028,,,,,
174,04/26/17 11:15:00 AM,67.071,,,,,
175,04/26/17 11:30:00 AM,67.071,,,,,
176,04/26/17 11:45:00 AM,67.114,,,,,
177,04/26/17 12:00:00 PM,67.199,,,,,
178,04/26/17 12:15:00 PM,67.285,,,,,
179,04/26/17 12:30:00 PM,67.372,,,,,
180,04/26/17 12:45:00 PM,67.456,,,,,
181,04/26/17 01:00:00 PM,67.543,,,,,
182,04/26/17 01:15:00 PM,67.671,,,,,
183,04/26/17 01:30:00 PM,67.798,,,,,
184,04/26/17 01:45:00 PM,67.928,,,,,
185,04/26/17 02:00:00 PM,68.056,,,,,
186,04/26/17 02:15:00 PM,68.185,,,,,
187,04/26/17 02:30:00 PM,68.443,,,,,
188,04/26/17 02:45:00 PM,68.657,,,,,
189,04/26/17 03:00:00 PM,68.871,,,,,
190,04/26/17 03:15:00 PM,69.042,,,,,
191,04/26/17 03:30:00 PM,69.213,,,,,
192,04/26/17 03:45:00 PM,69.386,,,,,
193,04/26/17 04:00:00 PM,69.471,,,,,
194,04/26/17 04:15:00 PM,69.643,,,,,
195,04/26/17 04:30:00 PM,69.814,,,,,
196,04/26/17 04:45:00 PM,69.942,,,,,
197,04/26/17 05:00:00 PM,70.115,,,,,
198,04/26/17 05:15:00 PM,70.158,,,,,
199,04/26/17 05:30:00 PM,70.201,,,,,
200,04/26/17 05:45:00 PM,70.243,,,,,
201,04/26/17 06:00:00 PM,70.286,,,,,
202,04/26/17 06:15:00 PM,70.286,,,,,
203,04/26/17 06:30:00 PM,70.286,,,,,
204,04/26/17 06:45:00 PM,70.286,,,,,
205,04/26/17 07:00:00 PM,70.243,,,,,
206,04/26/17 07:15:00 PM,70.243,,,,,
207,04/26/17 07:30:00 PM,70.201,,,,,
208,04/26/17 07:45:00 PM,70.158,,,,,
209,04/26/17 08:00:00 PM,70.115,,,,,
210,04/26/17 08:15:00 PM,70.115,,,,,
211,04/26/17 08:30:00 PM,70.029,,,,,
212,04/26/17 08:45:00 PM,69.985,,,,,
213,04/26/17 09:00:00 PM,69.942,,,,,
214,04/26/17 09:15:00 PM,69.858,,,,,
215,04/26/17 09:30:00 PM,69.814,,,,,
216,04/26/17 09:45:00 PM,69.728,,,,,
217,04/26/17 10:00:00 PM,69.685,,,,,
218,04/26/17 10:15:00 PM,69.600,,,,,
219,04/26/17 10:30:00 PM,69.514,,,,,
220,04/26/17 10:45:00 PM,69.427,,,,,
221,04/26/17 11:00:00 PM,69.343,,,,,
222,04/26/17 11:15:00 PM,69.256,,,,,
223,04/26/17 11:30:00 PM,69.170,,,,,
224,04/26/17 11:45:00 PM,69.085,,,,,
225,04/27/17 12:00:00 AM,68.999,,,,,
226,04/27/17 12:15:00 AM,68.913,,,,,
227,04/27/17 12:30:00 AM,68.828,,,,,
228,04/27/17 12:45:00 AM,68.742,,,,,
229,04/27/17 01:00:00 AM,68.614,,,,,
230,04/27/17 01:15:00 AM,68.527,,,,,
231,04/27/17 01:30:00 AM,68.443,,,,,
232,04/27/17 01:45:00 AM,68.313,,,,,
233,04/27/17 02:00:00 AM,68.227,,,,,
234,04/27/17 02:15:00 AM,68.142,,,,,
235,04/27/17 02:30:00 AM,68.056,,,,,
236,04/27/17 02:45:00 AM,67.928,,,,,
237,04/27/17 03:00:00 AM,67.798,,,,,
238,04/27/17 03:15:00 AM,67.671,,,,,
239,04/27/17 03:30:00 AM,67.543,,,,,
240,04/27/17 03:45:00 AM,67.413,,,,,
241,04/27/17 04:00:00 AM,67.372,,,,,
242,04/27/17 04:15:00 AM,67.372,,,,,
243,04/27/17 04:30:00 AM,67.372,,,,,
244,04/27/17 04:45:00 AM,67.329,,,,,
245,04/27/17 05:00:00 AM,67.329,,,,,
246,04/27/17 05:15:00 AM,67.329,,,,,
247,04/27/17 05:30:00 AM,67.329,,,,,
248,04/27/17 05:45:00 AM,67.329,,,,,
249,04/27/17 06:00:00 AM,67.285,,,,,
250,04/27/17 06:15:00 AM,67.329,,,,,
251,04/27/17 06:30:00 AM,67.329,,,,,
252,04/27/17 06:45:00 AM,67.285,,,,,
253,04/27/17 07:00:00 AM,67.285,,,,,
254,04/27/17 07:15:00 AM,67.242,,,,,
255,04/27/17 07:30:00 AM,67.199,,,,,
256,04/27/17 07:45:00 AM,67.199,,,,,
257,04/27/17 08:00:00 AM,67.158,,,,,
258,04/27/17 08:15:00 AM,67.199,,,,,
259,04/27/17 08:30:00 AM,67.242,,,,,
260,04/27/17 08:45:00 AM,67.372,,,,,
261,04/27/17 09:00:00 AM,67.456,,,,,
262,04/27/17 09:15:00 AM,67.500,,,,,
263,04/27/17 09:30:00 AM,67.500,,,,,
264,04/27/17 09:45:00 AM,67.500,,,,,
265,04/27/17 10:00:00 AM,67.500,,,,,
266,04/27/17 10:15:00 AM,67.500,,,,,
267,04/27/17 10:30:00 AM,67.500,,,,,
268,04/27/17 10:45:00 AM,67.500,,,,,
269,04/27/17 11:00:00 AM,67.586,,,,,
270,04/27/17 11:15:00 AM,67.757,,,,,
271,04/27/17 11:30:00 AM,67.885,,,,,
272,04/27/17 11:45:00 AM,68.056,,,,,
273,04/27/17 12:00:00 PM,68.185,,,,,
274,04/27/17 12:15:00 PM,68.270,,,,,
275,04/27/17 12:30:00 PM,68.313,,,,,
276,04/27/17 12:45:00 PM,68.313,,,,,
277,04/27/17 01:00:00 PM,68.356,,,,,
278,04/27/17 01:15:00 PM,68.443,,,,,
279,04/27/17 01:30:00 PM,68.571,,,,,
280,04/27/17 01:45:00 PM,68.657,,,,,
281,04/27/17 02:00:00 PM,68.828,,,,,
282,04/27/17 02:15:00 PM,68.999,,,,,
283,04/27/17 02:30:00 PM,69.170,,,,,
284,04/27/17 02:45:00 PM,69.343,,,,,
285,04/27/17 03:00:00 PM,69.600,,,,,
286,04/27/17 03:15:00 PM,69.901,,,,,
287,04/27/17 03:30:00 PM,70.158,,,,,
288,04/27/17 03:45:00 PM,70.372,,,,,
289,04/27/17 04:00:00 PM,70.543,,,,,
290,04/27/17 04:15:00 PM,70.716,,,,,
291,04/27/17 04:30:00 PM,70.759,,,,,
292,04/27/17 04:45:00 PM,70.803,,,,,
293,04/27/17 05:00:00 PM,70.846,,,,,
294,04/27/17 05:15:00 PM,70.887,,,,,
295,04/27/17 05:30:00 PM,70.887,,,,,
296,04/27/17 05:45:00 PM,70.930,,,,,
297,04/27/17 06:00:00 PM,70.930,,,,,
298,04/27/17 06:15:00 PM,70.930,,,,,
299,04/27/17 06:30:00 PM,70.930,,,,,
300,04/27/17 06:45:00 PM,70.930,,,,,
301,04/27/17 07:00:00 PM,70.887,,,,,
302,04/27/17 07:15:00 PM,70.887,,,,,
303,04/27/17 07:30:00 PM,70.846,,,,,
304,04/27/17 07:45:00 PM,70.803,,,,,
305,04/27/17 08:00:00 PM,70.759,,,,,
306,04/27/17 08:15:00 PM,70.716,,,,,
307,04/27/17 08:30:00 PM,70.673,,,,,
308,04/27/17 08:45:00 PM,70.630,,,,,
309,04/27/17 09:00:00 PM,70.543,,,,,
310,04/27/17 09:15:00 PM,70.502,,,,,
311,04/27/17 09:30:00 PM,70.459,,,,,
312,04/27/17 09:45:00 PM,70.372,,,,,
313,04/27/17 10:00:00 PM,70.329,,,,,
314,04/27/17 10:15:00 PM,70.243,,,,,
315,04/27/17 10:30:00 PM,70.158,,,,,
316,04/27/17 10:45:00 PM,70.072,,,,,
317,04/27/17 11:00:00 PM,69.985,,,,,
318,04/27/17 11:15:00 PM,69.901,,,,,
319,04/27/17 11:30:00 PM,69.814,,,,,
320,04/27/17 11:45:00 PM,69.728,,,,,
321,04/28/17 12:00:00 AM,69.643,,,,,
322,04/28/17 12:15:00 AM,69.514,,,,,
323,04/28/17 12:30:00 AM,69.427,,,,,
324,04/28/17 12:45:00 AM,69.343,,,,,
325,04/28/17 01:00:00 AM,69.213,,,,,
326,04/28/17 01:15:00 AM,69.129,,,,,
327,04/28/17 01:30:00 AM,68.999,,,,,
328,04/28/17 01:45:00 AM,68.913,,,,,
329,04/28/17 02:00:00 AM,68.828,,,,,
330,04/28/17 02:15:00 AM,68.698,,,,,
331,04/28/17 02:30:00 AM,68.571,,,,,
332,04/28/17 02:45:00 AM,68.443,,,,,
333,04/28/17 03:00:00 AM,68.313,,,,,
334,04/28/17 03:15:00 AM,68.185,,,,,
335,04/28/17 03:30:00 AM,68.056,,,,,
336,04/28/17 03:45:00 AM,67.928,,,,,
337,04/28/17 04:00:00 AM,67.842,,,,,
338,04/28/17 04:15:00 AM,67.798,,,,,
339,04/28/17 04:30:00 AM,67.798,,,,,
340,04/28/17 04:45:00 AM,67.798,,,,,
341,04/28/17 05:00:00 AM,67.798,,,,,
342,04/28/17 05:15:00 AM,67.757,,,,,
343,04/28/17 05:30:00 AM,67.757,,,,,
344,04/28/17 05:45:00 AM,67.757,,,,,
345,04/28/17 06:00:00 AM,67.714,,,,,
346,04/28/17 06:15:00 AM,67.714,,,,,
347,04/28/17 06:30:00 AM,67.714,,,,,
348,04/28/17 06:45:00 AM,67.714,,,,,
349,04/28/17 07:00:00 AM,67.671,,,,,
350,04/28/17 07:15:00 AM,67.714,,,,,
351,04/28/17 07:30:00 AM,67.714,,,,,
352,04/28/17 07:45:00 AM,67.671,,,,,
353,04/28/17 08:00:00 AM,67.627,,,,,
354,04/28/17 08:15:00 AM,67.627,,,,,
355,04/28/17 08:30:00 AM,67.671,,,,,
356,04/28/17 08:45:00 AM,67.757,,,,,
357,04/28/17 09:00:00 AM,67.842,,,,,
358,04/28/17 09:15:00 AM,67.971,,,,,
359,04/28/17 09:30:00 AM,68.185,,,,,
360,04/28/17 09:45:00 AM,68.313,,,,,
361,04/28/17 10:00:00 AM,68.443,,,,,
362,04/28/17 10:15:00 AM,68.571,,,,,
363,04/28/17 10:30:00 AM,68.657,,,,,
364,04/28/17 10:45:00 AM,68.785,,,,,
365,04/28/17 11:00:00 AM,68.913,,,,,
366,04/28/17 11:15:00 AM,68.999,,,,,
367,04/28/17 11:30:00 AM,69.042,,,,,
368,04/28/17 11:45:00 AM,69.042,,,,,
369,04/28/17 12:00:00 PM,69.042,,,,,
370,04/28/17 12:15:00 PM,69.042,,,,,
371,04/28/17 12:30:00 PM,68.999,,,,,
372,04/28/17 12:45:00 PM,68.999,,,,,
373,04/28/17 01:00:00 PM,68.956,,,,,
374,04/28/17 01:15:00 PM,68.913,,,,,
375,04/28/17 01:30:00 PM,68.956,,,,,
376,04/28/17 01:45:00 PM,68.999,,,,,
377,04/28/17 02:00:00 PM,69.042,,,,,
378,04/28/17 02:15:00 PM,69.085,,,,,
379,04/28/17 02:30:00 PM,69.129,,,,,
380,04/28/17 02:45:00 PM,69.129,,,,,
381,04/28/17 03:00:00 PM,69.213,,,,,
382,04/28/17 03:15:00 PM,69.300,,,,,
383,04/28/17 03:30:00 PM,69.427,,,,,
384,04/28/17 03:45:00 PM,69.514,,,,,
385,04/28/17 04:00:00 PM,69.600,,,,,
386,04/28/17 04:15:00 PM,69.643,,,,,
387,04/28/17 04:30:00 PM,69.643,,,,,
388,04/28/17 04:45:00 PM,69.643,,,,,
389,04/28/17 05:00:00 PM,69.600,,,,,
390,04/28/17 05:15:00 PM,69.600,,,,,
391,04/28/17 05:30:00 PM,69.557,,,,,
392,04/28/17 05:45:00 PM,69.514,,,,,
393,04/28/17 06:00:00 PM,69.514,,,,,
394,04/28/17 06:15:00 PM,69.427,,,,,
395,04/28/17 06:30:00 PM,69.386,,,,,
396,04/28/17 06:45:00 PM,69.343,,,,,
397,04/28/17 07:00:00 PM,69.256,,,,,
398,04/28/17 07:15:00 PM,69.213,,,,,
399,04/28/17 07:30:00 PM,69.129,,,,,
400,04/28/17 07:45:00 PM,69.085,,,,,
401,04/28/17 08:00:00 PM,68.999,,,,,
402,04/28/17 08:15:00 PM,68.956,,,,,
403,04/28/17 08:30:00 PM,68.871,,,,,
404,04/28/17 08:45:00 PM,68.785,,,,,
405,04/28/17 09:00:00 PM,68.742,,,,,
406,04/28/17 09:15:00 PM,68.657,,,,,
407,04/28/17 09:30:00 PM,68.571,,,,,
408,04/28/17 09:45:00 PM,68.484,,,,,
409,04/28/17 10:00:00 PM,68.400,,,,,
410,04/28/17 10:15:00 PM,68.313,,,,,
411,04/28/17 10:30:00 PM,68.227,,,,,
412,04/28/17 10:45:00 PM,68.142,,,,,
413,04/28/17 11:00:00 PM,68.013,,,,,
414,04/28/17 11:15:00 PM,67.928,,,,,
415,04/28/17 11:30:00 PM,67.798,,,,,
416,04/28/17 11:45:00 PM,67.714,,,,,
417,04/29/17 12:00:00 AM,67.586,,,,,
418,04/29/17 12:15:00 AM,67.456,,,,,
419,04/29/17 12:30:00 AM,67.372,,,,,
420,04/29/17 12:45:00 AM,67.242,,,,,
421,04/29/17 01:00:00 AM,67.114,,,,,
422,04/29/17 01:15:00 AM,67.028,,,,,
423,04/29/17 01:30:00 AM,66.943,,,,,
424,04/29/17 01:45:00 AM,66.857,,,,,
425,04/29/17 02:00:00 AM,66.772,,,,,
426,04/29/17 02:15:00 AM,66.643,,,,,
427,04/29/17 02:30:00 AM,66.558,,,,,
428,04/29/17 02:45:00 AM,66.472,,,,,
429,04/29/17 03:00:00 AM,66.385,,,,,
430,04/29/17 03:15:00 AM,66.301,,,,,
431,04/29/17 03:30:00 AM,66.214,,,,,
432,04/29/17 03:45:00 AM,66.173,,,,,
433,04/29/17 04:00:00 AM,66.130,,,,,
434,04/29/17 04:15:00 AM,66.043,,,,,
435,04/29/17 04:30:00 AM,66.043,,,,,
436,04/29/17 04:45:00 AM,66.258,,,,,
437,04/29/17 05:00:00 AM,66.385,,,,,
438,04/29/17 05:15:00 AM,66.472,,,,,
439,04/29/17 05:30:00 AM,66.515,,,,,
440,04/29/17 05:45:00 AM,66.558,,,,,
441,04/29/17 06:00:00 AM,66.600,,,,,
442,04/29/17 06:15:00 AM,66.643,,,,,
443,04/29/17 06:30:00 AM,66.686,,,,,
444,04/29/17 06:45:00 AM,66.729,,,,,
445,04/29/17 07:00:00 AM,66.686,,,,,
446,04/29/17 07:15:00 AM,66.686,,,,,
447,04/29/17 07:30:00 AM,66.686,,,,,
448,04/29/17 07:45:00 AM,66.643,,,,,
449,04/29/17 08:00:00 AM,66.729,,,,,
450,04/29/17 08:15:00 AM,66.686,,,,,
451,04/29/17 08:30:00 AM,66.686,,,,,
452,04/29/17 08:45:00 AM,66.643,,,,,
453,04/29/17 09:00:00 AM,66.643,,,,,
454,04/29/17 09:15:00 AM,66.643,,,,,
455,04/29/17 09:30:00 AM,66.686,,,,,
456,04/29/17 09:45:00 AM,66.686,,,,,
457,04/29/17 10:00:00 AM,66.686,,,,,
458,04/29/17 10:15:00 AM,66.686,,,,,
459,04/29/17 10:30:00 AM,66.686,,,,,
460,04/29/17 10:45:00 AM,66.686,,,,,
461,04/29/17 11:00:00 AM,66.686,,,,,
462,04/29/17 11:15:00 AM,66.686,,,,,
463,04/29/17 11:30:00 AM,66.729,,,,,
464,04/29/17 11:45:00 AM,66.729,,,,,
465,04/29/17 12:00:00 PM,66.772,,,,,
466,04/29/17 12:15:00 PM,66.814,,,,,
467,04/29/17 12:30:00 PM,66.900,,,,,
468,04/29/17 12:45:00 PM,66.943,,,,,
469,04/29/17 01:00:00 PM,67.028,,,,,
470,04/29/17 01:15:00 PM,67.114,,,,,
471,04/29/17 01:30:00 PM,67.199,,,,,
472,04/29/17 01:45:00 PM,67.285,,,,,
473,04/29/17 02:00:00 PM,67.372,,,,,
474,04/29/17 02:15:00 PM,67.456,,,,,
475,04/29/17 02:30:00 PM,67.586,,,,,
476,04/29/17 02:45:00 PM,67.757,,,,,
477,04/29/17 03:00:00 PM,67.885,,,,,
478,04/29/17 03:15:00 PM,68.013,,,,,
479,04/29/17 03:30:00 PM,68.142,,,,,
480,04/29/17 03:45:00 PM,68.270,,,,,
481,04/29/17 04:00:00 PM,68.400,,,,,
482,04/29/17 04:15:00 PM,68.527,,,,,
483,04/29/17 04:30:00 PM,68.614,,,,,
484,04/29/17 04:45:00 PM,68.657,,,,,
485,04/29/17 05:00:00 PM,68.698,,,,,
486,04/29/17 05:15:00 PM,68.698,,,,,
487,04/29/17 05:30:00 PM,68.742,,,,,
488,04/29/17 05:45:00 PM,68.742,,,,,
489,04/29/17 06:00:00 PM,68.742,,,,,
490,04/29/17 06:15:00 PM,68.742,,,,,
491,04/29/17 06:30:00 PM,68.742,,,,,
492,04/29/17 06:45:00 PM,68.742,,,,,
493,04/29/17 07:00:00 PM,68.742,,,,,
494,04/29/17 07:15:00 PM,68.698,,,,,
495,04/29/17 07:30:00 PM,68.657,,,,,
496,04/29/17 07:45:00 PM,68.657,,,,,
497,04/29/17 08:00:00 PM,68.614,,,,,
498,04/29/17 08:15:00 PM,68.571,,,,,
499,04/29/17 08:30:00 PM,68.571,,,,,
500,04/29/17 08:45:00 PM,68.527,,,,,
501,04/29/17 09:00:00 PM,68.484,,,,,
502,04/29/17 09:15:00 PM,68.443,,,,,
503,04/29/17 09:30:00 PM,68.356,,,,,
504,04/29/17 09:45:00 PM,68.313,,,,,
505,04/29/17 10:00:00 PM,68.227,,,,,
506,04/29/17 10:15:00 PM,68.142,,,,,
507,04/29/17 10:30:00 PM,68.099,,,,,
508,04/29/17 10:45:00 PM,68.013,,,,,
509,04/29/17 11:00:00 PM,67.928,,,,,
510,04/29/17 11:15:00 PM,67.842,,,,,
511,04/29/17 11:30:00 PM,67.757,,,,,
512,04/29/17 11:45:00 PM,67.671,,,,,
513,04/30/17 12:00:00 AM,67.586,,,,,
514,04/30/17 12:15:00 AM,67.543,,,,,
515,04/30/17 12:30:00 AM,67.456,,,,,
516,04/30/17 12:45:00 AM,67.372,,,,,
517,04/30/17 01:00:00 AM,67.285,,,,,
518,04/30/17 01:15:00 AM,67.199,,,,,
519,04/30/17 01:30:00 AM,67.114,,,,,
520,04/30/17 01:45:00 AM,67.071,,,,,
521,04/30/17 02:00:00 AM,66.985,,,,,
522,04/30/17 02:15:00 AM,66.900,,,,,
523,04/30/17 02:30:00 AM,66.814,,,,,
524,04/30/17 02:45:00 AM,66.729,,,,,
525,04/30/17 03:00:00 AM,66.686,,,,,
526,04/30/17 03:15:00 AM,66.600,,,,,
527,04/30/17 03:30:00 AM,66.558,,,,,
528,04/30/17 03:45:00 AM,66.600,,,,,
529,04/30/17 04:00:00 AM,66.729,,,,,
530,04/30/17 04:15:00 AM,66.772,,,,,
531,04/30/17 04:30:00 AM,66.857,,,,,
