Date Time	Temperature   (*C)
07/03/02 19:34:55.0	15.12
07/03/02 19:49:55.0	13.87
07/03/02 20:04:55.0	13.41
07/03/02 20:19:55.0	13.25
07/03/02 20:34:55.0	13.1
07/03/02 20:49:55.0	12.94
07/03/02 21:04:55.0	12.94
07/03/02 21:19:55.0	12.94
07/03/02 21:34:55.0	12.94
07/03/02 21:49:55.0	12.94
07/03/02 22:04:55.0	12.79
07/03/02 22:19:55.0	12.63
07/03/02 22:34:55.0	12.63
07/03/02 22:49:55.0	12.63
07/03/02 23:04:55.0	12.63
07/03/02 23:19:55.0	12.63
07/03/02 23:34:55.0	12.48
07/03/02 23:49:55.0	12.63
07/04/02 00:04:55.0	12.63
07/04/02 00:19:55.0	12.63
07/04/02 00:34:55.0	12.63
07/04/02 00:49:55.0	12.63
07/04/02 01:04:55.0	12.79
07/04/02 01:19:55.0	12.79
07/04/02 01:34:55.0	12.79
07/04/02 01:49:55.0	12.79
07/04/02 02:04:55.0	12.63
07/04/02 02:19:55.0	12.63
07/04/02 02:34:55.0	12.63
07/04/02 02:49:55.0	12.63
07/04/02 03:04:55.0	12.63
07/04/02 03:19:55.0	12.63
07/04/02 03:34:55.0	12.63
07/04/02 03:49:55.0	12.63
07/04/02 04:04:55.0	12.63
07/04/02 04:19:55.0	12.63
07/04/02 04:34:55.0	12.63
07/04/02 04:49:55.0	12.48
07/04/02 05:04:55.0	12.48
07/04/02 05:19:55.0	12.32
07/04/02 05:34:55.0	12.32
07/04/02 05:49:55.0	12.17
07/04/02 06:04:55.0	12.17
07/04/02 06:19:55.0	12.17
07/04/02 06:34:55.0	12.17
07/04/02 06:49:55.0	12.17
07/04/02 07:04:55.0	12.17
07/04/02 07:19:55.0	12.17
07/04/02 07:34:55.0	12.17
07/04/02 07:49:55.0	12.17
07/04/02 08:04:55.0	12.17
07/04/02 08:19:55.0	12.17
07/04/02 08:34:55.0	12.17
07/04/02 08:49:55.0	12.17
07/04/02 09:04:55.0	12.17
07/04/02 09:19:55.0	12.32
07/04/02 09:34:55.0	12.32
07/04/02 09:49:55.0	12.32
07/04/02 10:04:55.0	12.32
07/04/02 10:19:55.0	12.32
07/04/02 10:34:55.0	12.48
07/04/02 10:49:55.0	12.48
07/04/02 11:04:55.0	12.63
07/04/02 11:19:55.0	12.63
07/04/02 11:34:55.0	12.63
07/04/02 11:49:55.0	12.79
07/04/02 12:04:55.0	12.79
07/04/02 12:19:55.0	12.79
07/04/02 12:34:55.0	12.79
07/04/02 12:49:55.0	12.79
07/04/02 13:04:55.0	12.94
07/04/02 13:19:55.0	12.94
07/04/02 13:34:55.0	12.94
07/04/02 13:49:55.0	13.1
07/04/02 14:04:55.0	13.25
07/04/02 14:19:55.0	13.25
07/04/02 14:34:55.0	13.25
07/04/02 14:49:55.0	13.25
07/04/02 15:04:55.0	13.25
07/04/02 15:19:55.0	13.25
07/04/02 15:34:55.0	13.25
07/04/02 15:49:55.0	13.25
07/04/02 16:04:55.0	13.41
07/04/02 16:19:55.0	13.41
07/04/02 16:34:55.0	13.25
07/04/02 16:49:55.0	13.41
07/04/02 17:04:55.0	13.25
07/04/02 17:19:55.0	13.56
07/04/02 17:34:55.0	13.25
07/04/02 17:49:55.0	12.94
07/04/02 18:04:55.0	13.25
07/04/02 18:19:55.0	13.25
07/04/02 18:34:55.0	13.56
07/04/02 18:49:55.0	13.41
07/04/02 19:04:55.0	13.25
07/04/02 19:19:55.0	13.41
07/04/02 19:34:55.0	13.25
07/04/02 19:49:55.0	13.25
07/04/02 20:04:55.0	13.25
07/04/02 20:19:55.0	13.1
07/04/02 20:34:55.0	12.63
07/04/02 20:49:55.0	12.94
07/04/02 21:04:55.0	13.1
07/04/02 21:19:55.0	13.1
07/04/02 21:34:55.0	12.94
07/04/02 21:49:55.0	12.48
07/04/02 22:04:55.0	11.39
07/04/02 22:19:55.0	11.23
07/04/02 22:34:55.0	11.54
07/04/02 22:49:55.0	11.54
07/04/02 23:04:55.0	11.54
07/04/02 23:19:55.0	11.7
07/04/02 23:34:55.0	11.86
07/04/02 23:49:55.0	12.01
07/05/02 00:04:55.0	12.01
07/05/02 00:19:55.0	12.01
07/05/02 00:34:55.0	11.86
07/05/02 00:49:55.0	11.7
07/05/02 01:04:55.0	11.54
07/05/02 01:19:55.0	12.01
07/05/02 01:34:55.0	11.86
07/05/02 01:49:55.0	12.32
07/05/02 02:04:55.0	12.79
07/05/02 02:19:55.0	12.63
07/05/02 02:34:55.0	12.63
07/05/02 02:49:55.0	12.79
07/05/02 03:04:55.0	12.63
07/05/02 03:19:55.0	12.63
07/05/02 03:34:55.0	12.48
07/05/02 03:49:55.0	12.48
07/05/02 04:04:55.0	11.86
07/05/02 04:19:55.0	11.54
07/05/02 04:34:55.0	12.48
07/05/02 04:49:55.0	12.63
07/05/02 05:04:55.0	12.48
07/05/02 05:19:55.0	12.63
07/05/02 05:34:55.0	12.79
07/05/02 05:49:55.0	12.79
07/05/02 06:04:55.0	12.79
07/05/02 06:19:55.0	12.79
07/05/02 06:34:55.0	12.79
07/05/02 06:49:55.0	12.63
07/05/02 07:04:55.0	12.48
07/05/02 07:19:55.0	12.79
07/05/02 07:34:55.0	12.63
07/05/02 07:49:55.0	12.63
07/05/02 08:04:55.0	12.63
07/05/02 08:19:55.0	12.48
07/05/02 08:34:55.0	12.32
07/05/02 08:49:55.0	12.48
07/05/02 09:04:55.0	12.48
07/05/02 09:19:55.0	12.48
07/05/02 09:34:55.0	12.32
07/05/02 09:49:55.0	12.32
07/05/02 10:04:55.0	12.01
07/05/02 10:19:55.0	12.01
07/05/02 10:34:55.0	12.01
07/05/02 10:49:55.0	12.01
07/05/02 11:04:55.0	12.17
07/05/02 11:19:55.0	12.01
07/05/02 11:34:55.0	11.7
07/05/02 11:49:55.0	11.7
07/05/02 12:04:55.0	11.54
07/05/02 12:19:55.0	11.39
07/05/02 12:34:55.0	11.7
07/05/02 12:49:55.0	12.17
07/05/02 13:04:55.0	12.94
07/05/02 13:19:55.0	13.1
07/05/02 13:34:55.0	13.1
07/05/02 13:49:55.0	13.1
07/05/02 14:04:55.0	13.41
07/05/02 14:19:55.0	13.56
07/05/02 14:34:55.0	13.25
07/05/02 14:49:55.0	13.71
07/05/02 15:04:55.0	13.87
07/05/02 15:19:55.0	14.02
07/05/02 15:34:55.0	13.71
07/05/02 15:49:55.0	13.71
07/05/02 16:04:55.0	13.56
07/05/02 16:19:55.0	13.56
07/05/02 16:34:55.0	13.56
07/05/02 16:49:55.0	12.94
07/05/02 17:04:55.0	13.71
07/05/02 17:19:55.0	13.71
07/05/02 17:34:55.0	13.87
07/05/02 17:49:55.0	14.02
07/05/02 18:04:55.0	13.71
07/05/02 18:19:55.0	13.71
07/05/02 18:34:55.0	14.02
07/05/02 18:49:55.0	14.02
07/05/02 19:04:55.0	13.87
07/05/02 19:19:55.0	13.87
07/05/02 19:34:55.0	13.87
07/05/02 19:49:55.0	13.87
07/05/02 20:04:55.0	13.71
07/05/02 20:19:55.0	13.56
07/05/02 20:34:55.0	14.64
07/05/02 20:49:55.0	14.8
07/05/02 21:04:55.0	14.8
07/05/02 21:19:55.0	14.8
07/05/02 21:34:55.0	14.8
07/05/02 21:49:55.0	14.02
07/05/02 22:04:55.0	13.87
07/05/02 22:19:55.0	13.1
07/05/02 22:34:55.0	12.94
07/05/02 22:49:55.0	12.79
07/05/02 23:04:55.0	12.48
07/05/02 23:19:55.0	12.17
07/05/02 23:34:55.0	11.54
07/05/02 23:49:55.0	11.54
07/06/02 00:04:55.0	11.54
07/06/02 00:19:55.0	10.92
07/06/02 00:34:55.0	10.77
07/06/02 00:49:55.0	11.08
07/06/02 01:04:55.0	11.08
07/06/02 01:19:55.0	10.92
07/06/02 01:34:55.0	11.08
07/06/02 01:49:55.0	11.08
07/06/02 02:04:55.0	11.08
07/06/02 02:19:55.0	11.54
07/06/02 02:34:55.0	11.7
07/06/02 02:49:55.0	12.01
07/06/02 03:04:55.0	12.32
07/06/02 03:19:55.0	12.32
07/06/02 03:34:55.0	12.32
07/06/02 03:49:55.0	12.32
07/06/02 04:04:55.0	12.32
07/06/02 04:19:55.0	12.48
07/06/02 04:34:55.0	12.63
07/06/02 04:49:55.0	12.79
07/06/02 05:04:55.0	12.79
07/06/02 05:19:55.0	12.63
07/06/02 05:34:55.0	12.79
07/06/02 05:49:55.0	13.1
07/06/02 06:04:55.0	13.25
07/06/02 06:19:55.0	13.1
07/06/02 06:34:55.0	13.1
07/06/02 06:49:55.0	13.25
07/06/02 07:04:55.0	12.79
07/06/02 07:19:55.0	12.94
07/06/02 07:34:55.0	12.94
07/06/02 07:49:55.0	12.94
07/06/02 08:04:55.0	12.94
07/06/02 08:19:55.0	12.94
07/06/02 08:34:55.0	12.94
07/06/02 08:49:55.0	13.25
07/06/02 09:04:55.0	13.25
07/06/02 09:19:55.0	13.25
07/06/02 09:34:55.0	13.41
07/06/02 09:49:55.0	13.41
07/06/02 10:04:55.0	13.41
07/06/02 10:19:55.0	13.56
07/06/02 10:34:55.0	13.41
07/06/02 10:49:55.0	13.41
07/06/02 11:04:55.0	13.56
07/06/02 11:19:55.0	13.41
07/06/02 11:34:55.0	12.63
07/06/02 11:49:55.0	11.54
07/06/02 12:04:55.0	12.17
07/06/02 12:19:55.0	13.25
07/06/02 12:34:55.0	13.41
07/06/02 12:49:55.0	13.1
07/06/02 13:04:55.0	12.94
07/06/02 13:19:55.0	13.25
07/06/02 13:34:55.0	13.25
07/06/02 13:49:55.0	13.56
07/06/02 14:04:55.0	13.71
07/06/02 14:19:55.0	14.49
07/06/02 14:34:55.0	15.12
07/06/02 14:49:55.0	15.27
07/06/02 15:04:55.0	15.27
07/06/02 15:19:55.0	15.43
07/06/02 15:34:55.0	15.43
07/06/02 15:49:55.0	15.43
07/06/02 16:04:55.0	15.43
07/06/02 16:19:55.0	15.43
07/06/02 16:34:55.0	15.43
07/06/02 16:49:55.0	15.43
07/06/02 17:04:55.0	15.43
07/06/02 17:19:55.0	15.43
07/06/02 17:34:55.0	15.43
07/06/02 17:49:55.0	15.43
07/06/02 18:04:55.0	15.43
07/06/02 18:19:55.0	15.43
07/06/02 18:34:55.0	15.59
07/06/02 18:49:55.0	15.43
07/06/02 19:04:55.0	15.43
07/06/02 19:19:55.0	15.43
07/06/02 19:34:55.0	15.43
07/06/02 19:49:55.0	15.43
07/06/02 20:04:55.0	15.43
07/06/02 20:19:55.0	15.27
07/06/02 20:34:55.0	15.12
07/06/02 20:49:55.0	15.12
07/06/02 21:04:55.0	15.27
07/06/02 21:19:55.0	15.27
07/06/02 21:34:55.0	15.12
07/06/02 21:49:55.0	15.12
07/06/02 22:04:55.0	14.8
07/06/02 22:19:55.0	14.64
07/06/02 22:34:55.0	14.49
07/06/02 22:49:55.0	14.33
07/06/02 23:04:55.0	13.87
07/06/02 23:19:55.0	12.94
07/06/02 23:34:55.0	12.17
07/06/02 23:49:55.0	12.17
07/07/02 00:04:55.0	12.01
07/07/02 00:19:55.0	11.54
07/07/02 00:34:55.0	11.39
07/07/02 00:49:55.0	10.92
07/07/02 01:04:55.0	10.77
07/07/02 01:19:55.0	11.39
07/07/02 01:34:55.0	11.08
07/07/02 01:49:55.0	10.15
07/07/02 02:04:55.0	9.99
07/07/02 02:19:55.0	9.99
07/07/02 02:34:55.0	11.54
07/07/02 02:49:55.0	12.32
07/07/02 03:04:55.0	12.17
07/07/02 03:19:55.0	14.02
07/07/02 03:34:55.0	14.8
07/07/02 03:49:55.0	14.64
07/07/02 04:04:55.0	14.49
07/07/02 04:19:55.0	14.33
07/07/02 04:34:55.0	14.33
07/07/02 04:49:55.0	13.87
07/07/02 05:04:55.0	12.94
07/07/02 05:19:55.0	12.94
07/07/02 05:34:55.0	12.94
07/07/02 05:49:55.0	13.71
07/07/02 06:04:55.0	13.41
07/07/02 06:19:55.0	12.48
07/07/02 06:34:55.0	12.17
07/07/02 06:49:55.0	12.63
07/07/02 07:04:55.0	13.1
07/07/02 07:19:55.0	13.1
07/07/02 07:34:55.0	13.25
07/07/02 07:49:55.0	13.25
07/07/02 08:04:55.0	13.71
07/07/02 08:19:55.0	14.18
07/07/02 08:34:55.0	14.18
07/07/02 08:49:55.0	13.87
07/07/02 09:04:55.0	14.02
07/07/02 09:19:55.0	13.87
07/07/02 09:34:55.0	14.02
07/07/02 09:49:55.0	14.02
07/07/02 10:04:55.0	14.02
07/07/02 10:19:55.0	13.87
07/07/02 10:34:55.0	13.87
07/07/02 10:49:55.0	13.87
07/07/02 11:04:55.0	13.87
07/07/02 11:19:55.0	13.87
07/07/02 11:34:55.0	13.87
07/07/02 11:49:55.0	13.87
07/07/02 12:04:55.0	13.1
07/07/02 12:19:55.0	12.79
07/07/02 12:34:55.0	12.94
07/07/02 12:49:55.0	12.63
07/07/02 13:04:55.0	12.01
07/07/02 13:19:55.0	12.17
07/07/02 13:34:55.0	12.63
07/07/02 13:49:55.0	13.56
07/07/02 14:04:55.0	13.87
07/07/02 14:19:55.0	13.87
07/07/02 14:34:55.0	13.25
07/07/02 14:49:55.0	13.87
07/07/02 15:04:55.0	14.18
07/07/02 15:19:55.0	14.18
07/07/02 15:34:55.0	14.33
07/07/02 15:49:55.0	14.49
07/07/02 16:04:55.0	14.64
07/07/02 16:19:55.0	14.64
07/07/02 16:34:55.0	14.49
07/07/02 16:49:55.0	14.49
07/07/02 17:04:55.0	14.49
07/07/02 17:19:55.0	14.49
07/07/02 17:34:55.0	14.49
07/07/02 17:49:55.0	14.49
07/07/02 18:04:55.0	14.49
07/07/02 18:19:55.0	14.49
07/07/02 18:34:55.0	14.49
07/07/02 18:49:55.0	14.64
07/07/02 19:04:55.0	14.49
07/07/02 19:19:55.0	14.64
07/07/02 19:34:55.0	14.64
07/07/02 19:49:55.0	14.49
07/07/02 20:04:55.0	14.49
07/07/02 20:19:55.0	14.49
07/07/02 20:34:55.0	14.49
07/07/02 20:49:55.0	14.49
07/07/02 21:04:55.0	14.33
07/07/02 21:19:55.0	14.49
07/07/02 21:34:55.0	14.33
07/07/02 21:49:55.0	14.49
07/07/02 22:04:55.0	14.33
07/07/02 22:19:55.0	14.33
07/07/02 22:34:55.0	14.33
07/07/02 22:49:55.0	14.33
07/07/02 23:04:55.0	14.33
07/07/02 23:19:55.0	14.33
07/07/02 23:34:55.0	14.18
07/07/02 23:49:55.0	14.02
07/08/02 00:04:55.0	13.25
07/08/02 00:19:55.0	12.63
07/08/02 00:34:55.0	10.62
07/08/02 00:49:55.0	9.37
07/08/02 01:04:55.0	9.37
07/08/02 01:19:55.0	9.53
07/08/02 01:34:55.0	9.53
07/08/02 01:49:55.0	9.07
07/08/02 02:04:55.0	11.08
07/08/02 02:19:55.0	13.71
07/08/02 02:34:55.0	13.71
07/08/02 02:49:55.0	13.71
07/08/02 03:04:55.0	13.41
07/08/02 03:19:55.0	13.56
07/08/02 03:34:55.0	14.02
07/08/02 03:49:55.0	14.02
07/08/02 04:04:55.0	14.18
07/08/02 04:19:55.0	14.02
07/08/02 04:34:55.0	14.02
07/08/02 04:49:55.0	14.02
07/08/02 05:04:55.0	13.87
07/08/02 05:19:55.0	13.87
07/08/02 05:34:55.0	13.87
07/08/02 05:49:55.0	13.71
07/08/02 06:04:55.0	13.41
07/08/02 06:19:55.0	12.79
07/08/02 06:34:55.0	13.25
07/08/02 06:49:55.0	13.25
07/08/02 07:04:55.0	13.56
07/08/02 07:19:55.0	13.41
07/08/02 07:34:55.0	13.56
07/08/02 07:49:55.0	13.56
07/08/02 08:04:55.0	13.56
07/08/02 08:19:55.0	13.71
07/08/02 08:34:55.0	13.87
07/08/02 08:49:55.0	13.87
07/08/02 09:04:55.0	13.87
07/08/02 09:19:55.0	13.87
07/08/02 09:34:55.0	13.87
07/08/02 09:49:55.0	13.87
07/08/02 10:04:55.0	13.87
07/08/02 10:19:55.0	13.87
07/08/02 10:34:55.0	13.87
07/08/02 10:49:55.0	13.87
07/08/02 11:04:55.0	14.02
07/08/02 11:19:55.0	14.02
07/08/02 11:34:55.0	14.02
07/08/02 11:49:55.0	14.02
07/08/02 12:04:55.0	14.02
07/08/02 12:19:55.0	14.02
07/08/02 12:34:55.0	14.02
07/08/02 12:49:55.0	13.71
07/08/02 13:04:55.0	13.41
07/08/02 13:19:55.0	13.25
07/08/02 13:34:55.0	12.63
07/08/02 13:49:55.0	9.99
07/08/02 14:04:55.0	9.22
07/08/02 14:19:55.0	9.53
07/08/02 14:34:55.0	9.53
07/08/02 14:49:55.0	10.62
07/08/02 15:04:55.0	13.71
07/08/02 15:19:55.0	13.87
07/08/02 15:34:55.0	14.02
07/08/02 15:49:55.0	14.33
07/08/02 16:04:55.0	14.49
07/08/02 16:19:55.0	14.18
07/08/02 16:34:55.0	14.02
07/08/02 16:49:55.0	14.18
07/08/02 17:04:55.0	14.33
07/08/02 17:19:55.0	14.49
07/08/02 17:34:55.0	14.49
07/08/02 17:49:55.0	14.49
07/08/02 18:04:55.0	14.49
07/08/02 18:19:55.0	14.49
07/08/02 18:34:55.0	14.49
07/08/02 18:49:55.0	14.49
07/08/02 19:04:55.0	14.49
07/08/02 19:19:55.0	14.49
07/08/02 19:34:55.0	14.33
07/08/02 19:49:55.0	14.18
07/08/02 20:04:55.0	14.33
07/08/02 20:19:55.0	14.49
07/08/02 20:34:55.0	14.49
07/08/02 20:49:55.0	14.33
07/08/02 21:04:55.0	14.18
07/08/02 21:19:55.0	13.87
07/08/02 21:34:55.0	13.71
07/08/02 21:49:55.0	13.56
07/08/02 22:04:55.0	13.71
07/08/02 22:19:55.0	13.87
07/08/02 22:34:55.0	14.02
07/08/02 22:49:55.0	14.02
07/08/02 23:04:55.0	14.02
07/08/02 23:19:55.0	14.02
07/08/02 23:34:55.0	14.02
07/08/02 23:49:55.0	14.02
07/09/02 00:04:55.0	13.87
07/09/02 00:19:55.0	13.87
07/09/02 00:34:55.0	13.87
07/09/02 00:49:55.0	13.1
07/09/02 01:04:55.0	11.54
07/09/02 01:19:55.0	10.46
07/09/02 01:34:55.0	9.37
07/09/02 01:49:55.0	9.22
07/09/02 02:04:55.0	9.37
07/09/02 02:19:55.0	9.22
07/09/02 02:34:55.0	9.07
07/09/02 02:49:55.0	9.07
07/09/02 03:04:55.0	9.37
07/09/02 03:19:55.0	11.54
07/09/02 03:34:55.0	10.92
07/09/02 03:49:55.0	10.15
07/09/02 04:04:55.0	8.91
07/09/02 04:19:55.0	12.17
07/09/02 04:34:55.0	12.94
07/09/02 04:49:55.0	12.94
07/09/02 05:04:55.0	13.1
07/09/02 05:19:55.0	13.25
07/09/02 05:34:55.0	13.25
07/09/02 05:49:55.0	13.1
07/09/02 06:04:55.0	13.41
07/09/02 06:19:55.0	12.94
07/09/02 06:34:55.0	13.25
07/09/02 06:49:55.0	12.32
07/09/02 07:04:55.0	13.1
07/09/02 07:19:55.0	12.94
07/09/02 07:34:55.0	12.17
07/09/02 07:49:55.0	12.48
07/09/02 08:04:55.0	12.63
07/09/02 08:19:55.0	12.79
07/09/02 08:34:55.0	12.94
07/09/02 08:49:55.0	13.25
07/09/02 09:04:55.0	13.25
07/09/02 09:19:55.0	13.41
07/09/02 09:34:55.0	13.56
07/09/02 09:49:55.0	13.56
07/09/02 10:04:55.0	13.25
07/09/02 10:19:55.0	13.25
07/09/02 10:34:55.0	13.41
07/09/02 10:49:55.0	13.41
07/09/02 11:04:55.0	13.56
07/09/02 11:19:55.0	13.71
07/09/02 11:34:55.0	13.71
07/09/02 11:49:55.0	13.41
07/09/02 12:04:55.0	13.25
07/09/02 12:19:55.0	13.25
07/09/02 12:34:55.0	13.41
07/09/02 12:49:55.0	13.41
07/09/02 13:04:55.0	13.41
07/09/02 13:19:55.0	12.79
07/09/02 13:34:55.0	12.94
07/09/02 13:49:55.0	11.54
07/09/02 14:04:55.0	11.23
07/09/02 14:19:55.0	10.15
07/09/02 14:34:55.0	9.07
07/09/02 14:49:55.0	8.91
07/09/02 15:04:55.0	8.91
07/09/02 15:19:55.0	8.91
07/09/02 15:34:55.0	8.76
07/09/02 15:49:55.0	9.22
07/09/02 16:04:55.0	9.22
07/09/02 16:19:55.0	8.76
07/09/02 16:34:55.0	8.61
07/09/02 16:49:55.0	9.84
07/09/02 17:04:55.0	12.32
07/09/02 17:19:55.0	13.1
07/09/02 17:34:55.0	12.79
07/09/02 17:49:55.0	12.79
07/09/02 18:04:55.0	13.25
07/09/02 18:19:55.0	13.41
07/09/02 18:34:55.0	13.1
07/09/02 18:49:55.0	12.17
07/09/02 19:04:55.0	12.32
07/09/02 19:19:55.0	12.63
07/09/02 19:34:55.0	11.23
07/09/02 19:49:55.0	10.46
07/09/02 20:04:55.0	10.31
07/09/02 20:19:55.0	9.99
07/09/02 20:34:55.0	9.99
07/09/02 20:49:55.0	9.68
07/09/02 21:04:55.0	9.84
07/09/02 21:19:55.0	10.15
07/09/02 21:34:55.0	11.7
07/09/02 21:49:55.0	11.39
07/09/02 22:04:55.0	11.7
07/09/02 22:19:55.0	13.41
07/09/02 22:34:55.0	13.87
07/09/02 22:49:55.0	14.02
07/09/02 23:04:55.0	13.87
07/09/02 23:19:55.0	13.41
07/09/02 23:34:55.0	13.41
07/09/02 23:49:55.0	13.56
07/10/02 00:04:55.0	13.56
07/10/02 00:19:55.0	13.56
07/10/02 00:34:55.0	13.56
07/10/02 00:49:55.0	13.41
07/10/02 01:04:55.0	13.41
07/10/02 01:19:55.0	12.63
07/10/02 01:34:55.0	10.46
07/10/02 01:49:55.0	10.46
07/10/02 02:04:55.0	9.99
07/10/02 02:19:55.0	9.07
07/10/02 02:34:55.0	8.76
07/10/02 02:49:55.0	8.91
07/10/02 03:04:55.0	8.91
07/10/02 03:19:55.0	8.91
07/10/02 03:34:55.0	8.76
07/10/02 03:49:55.0	8.91
07/10/02 04:04:55.0	8.91
07/10/02 04:19:55.0	8.91
07/10/02 04:34:55.0	8.91
07/10/02 04:49:55.0	10.15
07/10/02 05:04:55.0	12.17
07/10/02 05:19:55.0	11.7
07/10/02 05:34:55.0	9.68
07/10/02 05:49:55.0	11.39
07/10/02 06:04:55.0	11.86
07/10/02 06:19:55.0	12.17
07/10/02 06:34:55.0	12.32
07/10/02 06:49:55.0	12.01
07/10/02 07:04:55.0	11.86
07/10/02 07:19:55.0	11.7
07/10/02 07:34:55.0	11.7
07/10/02 07:49:55.0	11.39
07/10/02 08:04:55.0	11.86
07/10/02 08:19:55.0	11.7
07/10/02 08:34:55.0	10.62
07/10/02 08:49:55.0	10.62
07/10/02 09:04:55.0	11.08
07/10/02 09:19:55.0	11.08
07/10/02 09:34:55.0	11.08
07/10/02 09:49:55.0	12.32
07/10/02 10:04:55.0	12.17
07/10/02 10:19:55.0	12.94
07/10/02 10:34:55.0	13.41
07/10/02 10:49:55.0	13.71
07/10/02 11:04:55.0	13.87
07/10/02 11:19:55.0	14.02
07/10/02 11:34:55.0	14.18
07/10/02 11:49:55.0	14.02
07/10/02 12:04:55.0	14.02
07/10/02 12:19:55.0	14.02
07/10/02 12:34:55.0	14.18
07/10/02 12:49:55.0	14.18
07/10/02 13:04:55.0	13.71
07/10/02 13:19:55.0	13.87
07/10/02 13:34:55.0	13.87
07/10/02 13:49:55.0	13.71
07/10/02 14:04:55.0	12.63
07/10/02 14:19:55.0	12.32
07/10/02 14:34:55.0	11.86
07/10/02 14:49:55.0	10.77
07/10/02 15:04:55.0	10.15
07/10/02 15:19:55.0	9.53
07/10/02 15:34:55.0	9.68
07/10/02 15:49:55.0	9.37
07/10/02 16:04:55.0	9.84
07/10/02 16:19:55.0	9.84
07/10/02 16:34:55.0	9.84
07/10/02 16:49:55.0	9.37
07/10/02 17:04:55.0	9.22
07/10/02 17:19:55.0	10.46
07/10/02 17:34:55.0	11.86
07/10/02 17:49:55.0	10.31
07/10/02 18:04:55.0	10.15
07/10/02 18:19:55.0	12.63
07/10/02 18:34:55.0	13.41
07/10/02 18:49:55.0	13.56
07/10/02 19:04:55.0	13.71
07/10/02 19:19:55.0	13.71
07/10/02 19:34:55.0	13.71
07/10/02 19:49:55.0	13.71
07/10/02 20:04:55.0	13.71
07/10/02 20:19:55.0	13.56
07/10/02 20:34:55.0	13.56
